key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
space,25.384,4,0,0,0,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,5,0,1,1,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,2,2,20,1,stim_WJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,7,0,3,3,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,4,4,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,5,5,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,6,6,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,7,0,7,7,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,6,0,8,8,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,7,0,9,9,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,6,0,10,10,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,11,11,37,1,stim_WN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,12,12,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,13,13,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,7,0,14,14,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,6,0,15,15,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,16,16,35,1,stim_WN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,7,0,17,17,12,1,stim_MN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,18,18,24,1,stim_WJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
,,8,0,19,19,32,1,stim_WN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CFH,23,Kvinde,2021-05-06_14h42.26.456,theaoglinaexperiment,2021.1.4,MacIntel,66.66666667,IwAR1HY9EcaopT5Xmh8rftuuorK_oWolsU5FP-e6CELXLjnCmTtnjF1zADeuE,,
