key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
space,24.08733,8,0,0,0,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
,,8,0,1,1,17,1,stim_MN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
,,8,0,2,2,22,1,stim_WJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
,,8,0,3,3,10,1,stim_MN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
,,8,0,4,4,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
,,8,0,5,5,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
,,8,0,6,6,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
,,8,0,7,7,35,1,stim_WN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
,,8,0,8,8,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
,,8,0,9,9,0,1,stim_MJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,CP,25,mand,2021-05-10_10h53.44.304,theaoglinaexperiment,2021.1.4,Win32,59.50964056,IwAR2DW_yD04JXvS5AVAqFxkYN42bRiED2Eu_MLKwYsocnkE0Id7-BtcydJmQ,,
