key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
space,16.04289,6,0,0,0,34,1,stim_WN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,8,0,1,1,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,8,0,2,2,11,1,stim_MN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,8,0,3,3,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,7,0,4,4,24,1,stim_WJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,8,0,5,5,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,6,0,6,6,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,7,0,7,7,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,8,0,8,8,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,6,0,9,9,12,1,stim_MN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,6,0,10,10,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,7,0,11,11,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,5,0,12,12,7,1,stim_MJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
,,8,0,13,13,37,1,stim_WN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AO,21,kvinde,2021-05-10_23h12.01.591,theaoglinaexperiment,2021.1.4,Win32,59.99880002,IwAR0CPKcesPY3uEMg_Itr9KPgawr5VIcy60kMZRVlDSPhEHs2x061vCpp1nY,,
