key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
space,17.24773,8,0,0,0,25,1,stim_WJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,7,0,1,1,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,8,0,2,2,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,7,0,3,3,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,6,0,4,4,17,1,stim_MN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,8,0,5,5,32,1,stim_WN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,5,0,6,6,16,1,stim_MN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,8,0,7,7,10,1,stim_MN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,4,0,8,8,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,4,0,9,9,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,8,0,10,10,20,1,stim_WJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,6,0,11,11,0,1,stim_MJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,8,0,12,12,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,4,0,13,13,8,1,stim_MJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
,,8,0,14,14,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",EL,23,Kvinde,2021-05-11_15h48.47.209,theaoglinaexperiment,2021.1.4,Win32,59.93766483,IwAR034SsplhE9haiLitWJjo1_LYiD5LqBGvYDK7XQbijTkibUwSEWShyTFuI,,
