key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
space,15.95271,6,0,0,0,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,6,0,1,1,32,1,stim_WN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,6,0,2,2,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,7,0,3,3,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,6,0,4,4,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,6,0,5,5,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,7,0,6,6,20,1,stim_WJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,7,0,7,7,18,1,stim_MN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,5,0,8,8,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,7,0,9,9,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,7,0,10,10,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,6,0,11,11,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,6,0,12,12,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,6,0,13,13,37,1,stim_WN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,4,0,14,14,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,5,0,15,15,8,1,stim_MJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,4,0,16,16,29,1,stim_WJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,7,0,17,17,0,1,stim_MJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
,,4,0,18,18,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,J H,22,Mand,2021-05-10_10h56.44.448,theaoglinaexperiment,2021.1.4,Win32,59.70862193,IwAR2BI300YS7YSkg4ZH5LkS_8OpzDpgEAo6ljA6skD9P6sYWTm4QVGaw6ET4,,
