key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
space,1.49561,3,0,0,0,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
,,3,0,1,1,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
,,2,0,2,2,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
,,8,0,3,3,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
,,8,0,4,4,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
,,8,0,5,5,25,1,stim_WJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
,,8,0,6,6,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
,,8,0,7,7,13,1,stim_MN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
,,8,0,8,8,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
,,6,0,9,9,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",Hp,15,Kvinde,2021-05-11_15h10.20.787,theaoglinaexperiment,2021.1.4,MacIntel,60.0024001,IwAR0grR5O0hpympaTExWYH_wjdu23V8Nf7sowmcKIC4x_438lI_Z0cndx1Ps,,
