key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
space,18.50334,7,0,0,0,37,1,stim_WN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,1,1,26,1,stim_WJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,2,2,5,1,stim_MJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,3,3,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,8,0,4,4,29,1,stim_WJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,5,5,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,6,6,7,1,stim_MJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,4,0,7,7,8,1,stim_MJ09.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,8,8,27,1,stim_WJ08.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,6,0,9,9,4,1,stim_MJ05.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,10,10,25,1,stim_WJ06.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,4,0,11,11,12,1,stim_MN03.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,12,12,17,1,stim_MN08.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,13,13,39,1,stim_WN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,14,14,3,1,stim_MJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,8,0,15,15,14,1,stim_MN05.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,16,16,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
,,7,0,17,17,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",JHR,22,mand,2021-05-12_17h03.45.047,theaoglinaexperiment,2021.1.4,Win32,59.75857536,IwAR0D_epb8Rq85KoAAPqXtsHTP-uzchwe9b2iuB6EzyCCPycnvhZEv10ia1I,,
