key_resp.keys,key_resp.rt,slider.response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimuli,scenario,Initialer (f.eks. TP):,Alder (f.eks. 20 ):,Køn (mand/kvinde/andet):,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_2.keys,key_resp_2.rt
space,9.695,6,0,0,0,0,1,stim_MJ01.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,7,0,1,1,21,1,stim_WJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,8,0,2,2,2,1,stim_MJ03.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,3,0,3,3,1,1,stim_MJ02.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,3,0,4,4,16,1,stim_MN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,8,0,5,5,23,1,stim_WJ04.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,5,0,6,6,6,1,stim_MJ07.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,6,0,7,7,33,1,stim_WN04.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,7,0,8,8,19,1,stim_MN10.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,8,0,9,9,31,1,stim_WN02.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,5,0,10,10,38,1,stim_WN09.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,3,0,11,11,9,1,stim_MJ10.jpg,"Denne person sælger et møbel på Den Blå Avis, som du gerne vil købe. Personen siger, at du kan få det, hvis du har mulighed for at hente det på deres private adresse. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?",AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,3,0,12,12,15,1,stim_MN06.jpg,Du skal have foretaget en knæoperation under fuld narkose. Personen på billedet er lægen som skal foretage operationen. Hvor tilbøjelig er du til at stole på personen på billedet til at foretage operationen?,AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,7,0,13,13,30,1,stim_WN01.jpg,"Du kan ikke selv løse en matematisk opgave, og du er derfor nødt til at spørge om hjælp. Hvor tilbøjelig er du til stole på at personen på billedet kan hjælpe dig med opgaven?",AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
,,8,0,14,14,36,1,stim_WN07.jpg,Du går alene på gaden om aftenen. Personen på billedet kommer op til dig og vil stille dig et spørgsmål. Hvor tilbøjelig er du til at stole på personen på billedet i denne situation?,AHD,20,kvinde,2021-05-06_12h37.30.395,theaoglinaexperiment,2021.1.4,MacIntel,62.5,IwAR2lmKemKbjwQMqEOYZu0SeQkWaNQ0GZN6kgk0Mpz2w_0do2PDaUVm23OxY,,
